Landcat,Area_2016_m2,Area_2017_m2,Area_2018_m2,Area_2019_m2,Area_2020_m2,Area_2021_m2,Area_2022_m2,Area_2023_m2,Area_2024_m2,Area_2025_m2,Area_2026_m2,Area_2027_m2,Area_2028_m2,Area_2029_m2,Area_2030_m2,Area_2031_m2,Area_2032_m2,Area_2033_m2,Area_2034_m2,Area_2035_m2,Area_2036_m2,Area_2037_m2,Area_2038_m2,Area_2039_m2,Area_2040_m2,Area_2041_m2,Area_2042_m2,Area_2043_m2,Area_2044_m2,Area_2045_m2,Area_2046_m2,Area_2047_m2,Area_2048_m2,Area_2049_m2,Area_2050_m2
350499908,0,57600,0,0,20700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,-27900,0,0,-27900,0,0,6300,0,39600,0,0
350499909,0,0,72900,0,-64800,25200,-72000,0,0,0,0,0,-57600,-64800,-64800,0,0,-72900,-64800,0,-64800,0,0,-57600,0,0,0,21600,0,0,0,0,0,0,0
350499910,0,57600,0,0,72900,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64800,0,0,0,0,0,0,0,0,0
350499912,0,0,0,0,0,0,0,0,74700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350499901,0,0,0,0,0,0,0,150300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64800,9000,0,0,0,0,72900
350499902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350499904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350499906,0,368100,248400,64800,520200,250200,-7200,37800,0,237600,0,0,-129600,-57600,202500,0,129600,0,-129600,-64800,57600,57600,-122400,-65700,-131400,0,7200,57600,64800,55800,27000,-64800,180900,115200,180000
350499908,0,0,118800,64800,0,74700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64800,64800,0,0,900,57600,50400,0,0,0,232200,57600,172800,57600,0
350499909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350499910,0,0,122400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64800,0,0,0,0,0
350519001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350518106,0,0,0,0,1800,0,0,4500,0,41400,0,-1800,0,6300,-4500,26100,-41400,0,0,0,-6300,0,-26100,4500,0,0,0,2700,0,9000,-4500,0,0,0,-2700
350518110,0,-527400,743400,-84600,-94500,634500,1131300,-28800,-540900,-180000,1130400,45000,635400,-1830600,1064700,1084500,305100,782100,729900,331200,698400,-693000,-1516500,27000,-1395000,-584100,652500,62100,557100,251100,-543600,-80100,0,-1546200,26100
350518111,0,5400,6300,0,0,0,0,-900,-5400,-6300,0,0,22500,0,0,0,2700,24300,0,-22500,0,0,0,-2700,-24300,0,0,0,1800,0,0,0,0,0,0
350518101,0,0,57600,0,0,0,0,0,0,-57600,0,29700,0,0,0,0,0,252000,-29700,54900,0,0,64800,0,-252000,122400,-54900,0,0,-64800,0,0,-122400,0,0
350518106,0,0,0,0,-17100,0,0,0,0,0,0,27900,0,0,0,0,0,0,-27900,0,0,0,18000,0,0,0,0,0,18900,-18000,0,0,28800,0,0
350518108,0,0,0,0,-47700,0,-64800,0,0,57600,244800,0,0,0,0,122400,-122400,-244800,0,140400,0,0,-67500,0,0,0,-67500,57600,45900,-54900,309600,0,231300,-72900,-57600
350518106,0,-28800,0,0,32400,0,137700,0,-57600,0,0,25200,0,-137700,0,0,0,0,272700,0,165600,0,0,57600,122400,-330300,0,-165600,0,0,72000,-57600,0,0,102600
350518110,0,-36000,0,0,32400,0,0,0,0,0,0,-32400,0,0,0,0,0,0,29700,0,86400,0,0,0,0,-29700,0,-86400,0,0,0,0,0,0,35100
350519801,0,0,-8100,0,0,0,-16200,130500,0,17100,-64800,0,0,0,0,0,0,15300,360000,0,164700,0,69300,0,0,0,0,0,0,-57600,0,0,1101600,0,0
350519806,0,0,-49500,57600,237600,0,-56700,0,0,355500,0,0,0,0,0,0,620100,237600,0,0,340200,0,73800,0,0,0,0,702900,-64800,0,0,0,470700,0,0
350519807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57600,0,0,544500,0,0,0,0,0,0,0
350519808,0,0,0,0,0,0,0,0,0,146700,72900,0,0,0,0,0,56700,56700,0,0,0,880200,-27900,0,0,0,0,0,0,0,0,0,-137700,-122400,-64800
350519812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57600,0,0,0,0,0,0,0
350511001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350511002,0,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350511006,0,0,64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64800,0
350511007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350511008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350511010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350511011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350511012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350518101,0,0,-57600,0,0,0,0,0,0,57600,0,-29700,0,0,0,0,0,-252000,29700,-54900,187200,0,-64800,0,252000,-122400,54900,0,0,64800,0,0,122400,0,0
350518102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350518106,0,-20700,0,0,-17100,0,-137700,-4500,57600,-41400,0,-51300,0,131400,4500,-26100,41400,0,-171900,0,-101700,0,8100,-62100,-122400,330300,0,162900,-18900,9000,-2700,57600,-28800,0,-99900
350518107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350518108,0,0,0,0,47700,0,64800,0,0,-57600,-244800,0,0,0,0,-122400,122400,244800,0,-140400,0,0,67500,0,0,0,67500,-57600,-45900,54900,-309600,0,-231300,72900,57600
350518110,0,548100,-743400,84600,62100,-634500,-1131300,93600,540900,180000,-1130400,109800,-635400,1830600,-1064700,-1084500,-247500,-782100,-759600,-331200,-720000,757800,1516500,-27000,1395000,613800,-652500,24300,-557100,-251100,601200,93600,0,1546200,-61200
350518111,0,-5400,-6300,0,0,0,0,900,5400,6300,0,0,-22500,0,0,0,-2700,-24300,0,22500,0,0,0,2700,24300,0,0,0,-1800,0,0,0,0,0,0
350518112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350518106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350518110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350518111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350514001,0,0,0,0,0,0,16200,-195300,0,0,0,0,0,0,0,0,0,-15300,0,0,0,0,-56700,0,0,0,0,0,0,0,0,0,0,0,0
350514002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350514006,0,0,0,-57600,0,0,56700,0,0,0,0,0,0,0,0,0,0,-237600,0,0,0,0,-58500,0,0,0,0,0,64800,0,0,0,0,0,0
350514007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350514008,0,0,0,0,0,0,0,0,0,0,-72900,0,0,0,0,0,-129600,-56700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122400,0
350514010,0,0,0,0,0,0,0,-64800,0,0,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350514011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350514012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350515001,0,0,8100,0,0,0,0,64800,0,-17100,64800,0,0,0,0,0,0,0,-360000,0,-351900,0,-12600,0,0,0,0,0,0,57600,0,0,-1101600,0,-900
350515002,0,-19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350515006,0,-137700,-15300,-57600,-237600,0,0,0,0,-355500,0,0,0,0,64800,0,-620100,0,-15300,0,-275400,0,-15300,100800,0,0,0,-702900,0,0,-64800,0,-470700,-122400,-60300
350515007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57600,0,0,-544500,0,0,0,0,0,0,0
350515008,0,0,0,0,0,0,0,0,0,-146700,137700,0,0,0,0,0,72900,0,0,0,0,-880200,27900,21600,0,0,0,0,0,0,0,0,137700,0,-54000
350515010,0,0,0,0,0,0,0,0,0,0,0,-122400,0,0,0,0,-57600,0,0,0,0,-64800,0,0,0,0,0,0,0,0,-57600,-13500,0,0,0
350515011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350515012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57600,0,0,0,-57600,0,0,0
350519901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900
350519906,0,187200,0,57600,0,0,0,0,0,0,0,0,-9000,0,-64800,0,0,0,-57600,0,-122400,0,0,-100800,0,0,0,0,0,0,0,0,0,57600,60300
350519907,0,0,0,0,0,0,0,0,0,0,0,-30600,-48600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519908,0,0,0,0,0,0,0,0,0,0,-137700,0,0,0,0,0,0,0,0,0,0,0,0,-21600,0,0,0,0,0,0,0,0,0,0,118800
350519910,0,15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519912,0,0,0,0,0,0,0,0,0,0,0,-27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57600,0,0,0
350519901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519906,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519907,0,0,0,0,0,0,0,0,0,0,0,30600,48600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519912,0,0,0,0,0,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350519212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350538106,0,-26100,33300,-55800,0,0,0,0,0,-33300,2700,0,0,0,62100,0,25200,-2700,0,0,0,-56700,0,-23400,0,0,0,0,-5400,0,-1800,8100,36000,18900,0
350538110,0,1323000,-1379700,306900,187200,216900,-21600,1132200,-2724300,1843200,378000,1006200,3600,-128700,23400,1809900,-292500,-500400,170100,-328500,111600,159300,1737900,16200,123300,-1377900,244800,955800,-565200,-759600,531000,-311400,837000,578700,200700
350538111,0,36900,0,0,5400,0,-168300,0,-36900,0,29700,-3600,0,0,0,0,0,-28800,-1800,0,11700,0,0,0,-900,0,0,-11700,0,0,40500,0,0,0,0
350538101,0,0,0,0,0,0,0,0,0,0,57600,0,0,0,115200,0,0,-57600,0,0,0,-115200,0,0,0,163800,0,0,0,0,0,0,-163800,0,0
350538106,0,0,0,0,0,0,0,0,0,9900,0,0,0,0,0,0,-9900,0,0,0,0,0,0,0,0,16200,0,0,0,0,0,0,-16200,0,9900
350538108,0,0,0,0,57600,0,0,0,0,47700,0,-57600,0,0,0,0,-47700,0,72900,0,0,0,0,0,0,-72900,0,0,0,0,0,0,0,0,221400
350538110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000
350538106,0,80100,-352800,-104400,-399600,81000,64800,0,-202500,75600,324900,418500,310500,57600,-57600,562500,184500,-187200,-360900,-172800,-180000,0,-520200,107100,-22500,7200,-260100,324900,0,397800,-302400,332100,-64800,202500,-273600
350538108,0,0,0,0,0,-16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350538109,0,-172800,0,0,-333000,0,64800,-64800,0,101700,187200,0,0,-64800,0,0,-101700,-187200,0,0,0,0,0,64800,0,0,0,302400,0,0,-64800,0,360000,0,-302400
350538110,0,0,0,-26100,-25200,0,0,0,0,2700,0,6300,0,0,0,0,-2700,0,-6300,0,0,0,22500,0,0,0,0,0,0,-22500,0,0,0,0,13500
350539801,0,0,27000,558000,677700,1459800,57600,783000,756900,0,0,57600,0,-64800,710100,593100,-57600,-57600,72900,530100,742500,64800,0,1054800,392400,138600,1117800,138600,-64800,-57600,172800,-51300,319500,47700,-180000
350539803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32400,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350539806,0,-64800,229500,717300,-64800,238500,0,32400,202500,252900,0,57600,267300,122400,0,56700,124200,64800,0,277200,8100,367200,244800,55800,405900,423900,0,47700,195300,-64800,-57600,-21600,498600,67500,-122400
350539808,0,0,0,0,0,0,72900,0,0,64800,0,0,0,0,0,64800,0,0,0,0,7200,0,0,0,-5400,0,0,0,0,0,0,0,0,267300,20700
350539809,0,0,0,0,72900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64800,0,0,0,0,0,0,0,0,0,57600,0,0,64800,0,64800
350539810,0,0,61200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64800,57600,0,0,0,0,0,0,0,0,0,57600,0,0,0
350539811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20700
350531001,0,0,0,0,0,0,0,0,0,0,72900,0,0,0,0,0,0,0,0,0,0,137700,0,0,0,0,0,0,0,0,0,0,0,0,0
350531002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350531003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350531006,0,115200,0,64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64800,0,0,0,0,0,64800,0,0
350531007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350531008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350531009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350531010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350531011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350531012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350538101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350538102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350538103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350538106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350538107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350538108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350538112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350538101,0,0,0,0,0,-23400,0,0,0,0,-57600,0,0,0,-115200,0,0,57600,64800,-122400,0,115200,57600,0,115200,-163800,0,0,0,0,0,0,163800,0,0
350538102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350538103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350538106,0,-54000,315900,160200,399600,-122400,-122400,0,122400,-52200,-327600,-418500,-310500,-57600,-4500,-562500,-199800,125100,360900,42300,180000,121500,520200,-83700,22500,-23400,260100,-260100,5400,-340200,304200,-340200,45000,-286200,263700
350538108,0,0,0,0,-57600,16200,0,0,0,-47700,0,57600,0,0,0,-64800,47700,0,-72900,0,0,57600,0,0,7200,72900,0,0,-57600,0,0,0,0,0,-286200
350538109,0,172800,0,0,333000,0,-64800,64800,0,-101700,-122400,0,64800,64800,0,0,101700,187200,0,0,0,0,0,-64800,72900,0,0,-302400,0,0,64800,0,-360000,0,302400
350538110,0,-1323000,1318500,-338400,-162000,-79200,21600,-1132200,2724300,-1845900,-378000,-954900,54000,128700,-23400,-1809900,295200,500400,-163800,386100,-111600,-159300,-1760400,-16200,6300,1377900,-244800,-955800,622800,782100,-466200,311400,-837000,-578700,-250200
350538111,0,-36900,0,0,-5400,0,168300,0,36900,0,-29700,3600,0,0,0,0,0,28800,1800,0,-11700,0,0,0,900,0,0,11700,0,0,-40500,0,0,0,0
350538106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350538110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350538111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350534001,0,0,0,-58500,0,0,0,0,0,0,0,-57600,0,64800,-440100,-593100,0,0,0,-252000,0,-64800,-57600,0,-115200,0,0,-137700,64800,0,0,0,-421200,64800,57600
350534002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350534003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350534005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350534006,0,-57600,64800,-121500,64800,-41400,57600,0,-122400,0,0,0,0,-122400,0,-56700,-64800,0,0,137700,0,-424800,0,0,64800,64800,-64800,-48600,-72900,-57600,57600,0,-274500,0,-72900
350534007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350534008,0,0,0,0,0,0,0,0,0,-64800,0,0,0,0,0,0,0,0,0,0,0,-57600,0,0,-7200,0,0,0,57600,0,0,0,0,0,0
350534009,0,0,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350534010,0,64800,0,0,0,0,0,0,0,0,0,0,-57600,0,0,0,0,0,0,0,0,-57600,0,0,-129600,0,0,0,-57600,0,-64800,0,0,0,0
350534011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350534012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350535001,0,0,-27000,-499500,-677700,-1436400,-57600,-783000,-756900,0,-72900,0,0,0,-270000,0,57600,57600,-137700,-155700,-742500,-137700,0,-1054800,-392400,-138600,-1117800,-900,0,57600,-172800,51300,122400,-112500,122400
350535002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350535003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32400,0,-5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350535006,0,-108000,-673200,-660600,57600,-155700,-64800,-32400,-57600,-252900,57600,0,-331200,187200,195300,93600,5400,0,7200,-219600,620100,301500,-287100,131400,-210600,-488700,0,-121500,-157500,7200,0,21600,-244800,-75600,64800
350535007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350535008,0,0,0,0,0,0,-72900,0,0,0,0,0,0,0,0,0,0,0,-57600,0,-7200,0,0,0,5400,0,0,0,0,0,0,0,0,-267300,44100
350535009,0,0,0,0,-72900,0,0,0,0,0,-64800,57600,0,0,0,0,0,0,0,-64800,0,0,64800,0,-72900,0,0,0,0,-57600,0,0,-64800,0,-64800
350535010,0,0,0,0,0,-137700,0,0,0,0,0,-57600,0,0,0,0,0,0,0,-57600,-64800,0,0,0,-64800,0,0,0,-152100,-64800,0,-57600,57600,0,0
350535011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20700
